datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-06-08 15:00:00,2,0,1,1,31.16,33.335,29,19.0012,397
2012-06-08 16:00:00,2,0,1,1,31.16,33.335,29,19.9995,523
2012-06-08 17:00:00,2,0,1,1,31.16,33.335,29,12.998,793
2012-06-08 18:00:00,2,0,1,1,31.16,33.335,27,15.0013,723
2012-06-08 19:00:00,2,0,1,1,30.34,32.575,30,15.0013,555
2012-06-08 20:00:00,2,0,1,1,29.52,32.575,32,8.9981,408
2012-06-08 21:00:00,2,0,1,1,28.7,31.82,37,8.9981,339
2012-06-08 22:00:00,2,0,1,1,27.88,31.82,41,7.0015,291
2012-06-08 23:00:00,2,0,1,1,26.24,31.06,57,11.0014,215
2012-06-09 00:00:00,2,0,0,1,26.24,31.06,53,7.0015,206
2012-06-09 01:00:00,2,0,0,1,26.24,31.06,53,6.0032,123
2012-06-09 02:00:00,2,0,0,1,26.24,31.06,50,15.0013,89
2012-06-09 03:00:00,2,0,0,1,25.42,31.06,57,0.0,40
2012-06-09 04:00:00,2,0,0,1,25.42,31.06,57,0.0,8
2012-06-09 05:00:00,2,0,0,1,24.6,31.06,56,7.0015,19
2012-06-09 06:00:00,2,0,0,1,22.96,26.515,64,7.0015,80
2012-06-09 07:00:00,2,0,0,1,23.78,27.275,64,7.0015,87
2012-06-09 08:00:00,2,0,0,1,25.42,30.305,61,7.0015,244
2012-06-09 09:00:00,2,0,0,1,26.24,31.06,57,11.0014,340
2012-06-09 10:00:00,2,0,0,1,28.7,32.575,51,7.0015,466
2012-06-09 11:00:00,2,0,0,1,31.16,33.335,35,0.0,569
2012-06-09 12:00:00,2,0,0,1,32.8,34.85,29,16.9979,531
2012-06-09 13:00:00,2,0,0,1,33.62,34.85,24,19.0012,585
2012-06-09 14:00:00,2,0,0,1,33.62,34.85,23,12.998,593
2012-06-09 15:00:00,2,0,0,1,34.44,35.605,20,19.9995,555
2012-06-09 16:00:00,2,0,0,1,33.62,34.85,24,12.998,534
2012-06-09 17:00:00,2,0,0,1,34.44,35.605,24,0.0,495
2012-06-09 18:00:00,2,0,0,1,33.62,34.85,24,15.0013,451
2012-06-09 19:00:00,2,0,0,1,32.8,34.85,29,11.0014,360
2012-06-09 20:00:00,2,0,0,1,31.16,33.335,35,15.0013,363
2012-06-09 21:00:00,2,0,0,1,30.34,32.575,40,12.998,316
2012-06-09 22:00:00,2,0,0,1,28.7,32.575,58,11.0014,214
2012-06-09 23:00:00,2,0,0,1,27.88,31.82,61,11.0014,230
2012-06-10 00:00:00,2,0,0,1,27.06,31.06,69,7.0015,158
2012-06-10 01:00:00,2,0,0,1,26.24,30.305,73,8.9981,116
2012-06-10 02:00:00,2,0,0,1,26.24,30.305,69,8.9981,73
2012-06-10 03:00:00,2,0,0,1,26.24,30.305,73,7.0015,29
2012-06-10 04:00:00,2,0,0,1,25.42,29.545,78,6.0032,10
2012-06-10 05:00:00,2,0,0,1,25.42,30.305,69,6.0032,13
2012-06-10 06:00:00,2,0,0,1,25.42,29.545,73,0.0,30
2012-06-10 07:00:00,2,0,0,1,24.6,28.79,78,7.0015,62
2012-06-10 08:00:00,2,0,0,1,26.24,30.305,73,6.0032,181
2012-06-10 09:00:00,2,0,0,1,28.7,32.575,58,0.0,266
2012-06-10 10:00:00,2,0,0,1,31.16,34.09,40,7.0015,413
2012-06-10 11:00:00,2,0,0,1,31.16,34.09,45,6.0032,499
2012-06-10 12:00:00,2,0,0,1,33.62,35.605,30,0.0,502
2012-06-10 13:00:00,2,0,0,1,34.44,36.365,28,8.9981,492
2012-06-10 14:00:00,2,0,0,1,34.44,36.365,30,8.9981,500
2012-06-10 15:00:00,2,0,0,1,34.44,36.365,30,15.0013,475
2012-06-10 16:00:00,2,0,0,1,34.44,37.12,36,19.0012,508
2012-06-10 17:00:00,2,0,0,1,33.62,37.12,41,19.0012,521
2012-06-10 18:00:00,2,0,0,1,33.62,36.365,38,15.0013,490
2012-06-10 19:00:00,2,0,0,1,33.62,35.605,28,19.0012,375
2012-06-10 20:00:00,2,0,0,1,31.16,34.09,48,11.0014,363
2012-06-10 21:00:00,2,0,0,1,29.52,34.09,62,11.0014,253
2012-06-10 22:00:00,2,0,0,1,28.7,32.575,65,11.0014,159
2012-06-10 23:00:00,2,0,0,1,29.52,33.335,58,7.0015,110
2012-06-11 00:00:00,2,0,1,1,28.7,32.575,65,7.0015,41
2012-06-11 01:00:00,2,0,1,1,27.06,31.06,74,11.0014,24
2012-06-11 02:00:00,2,0,1,1,27.06,31.06,74,7.0015,17
2012-06-11 03:00:00,2,0,1,1,26.24,29.545,78,7.0015,6
2012-06-11 04:00:00,2,0,1,1,26.24,29.545,78,8.9981,7
2012-06-11 05:00:00,2,0,1,1,26.24,29.545,78,8.9981,37
2012-06-11 06:00:00,2,0,1,1,25.42,28.79,83,7.0015,144
2012-06-11 07:00:00,2,0,1,1,26.24,29.545,78,7.0015,503
2012-06-11 08:00:00,2,0,1,1,27.06,31.06,74,8.9981,651
2012-06-11 09:00:00,2,0,1,1,28.7,32.575,65,8.9981,316
2012-06-11 10:00:00,2,0,1,1,29.52,34.09,62,11.0014,147
2012-06-11 11:00:00,2,0,1,2,31.16,34.09,48,15.0013,202
2012-06-11 12:00:00,2,0,1,2,32.8,36.365,43,12.998,261
2012-06-11 13:00:00,2,0,1,2,32.8,35.605,41,19.9995,248
2012-06-11 14:00:00,2,0,1,2,33.62,36.365,34,19.0012,259
2012-06-11 15:00:00,2,0,1,1,32.8,35.605,41,23.9994,259
2012-06-11 16:00:00,2,0,1,2,32.8,35.605,41,27.9993,427
2012-06-11 17:00:00,2,0,1,2,32.8,35.605,41,23.9994,800
2012-06-11 18:00:00,2,0,1,2,32.8,36.365,43,19.9995,831
2012-06-11 19:00:00,2,0,1,2,31.16,34.09,48,22.0028,596
2012-06-11 20:00:00,2,0,1,2,30.34,33.335,48,15.0013,394
2012-06-11 21:00:00,2,0,1,2,29.52,33.335,58,12.998,250
2012-06-11 22:00:00,2,0,1,2,29.52,33.335,58,12.998,164
2012-06-11 23:00:00,2,0,1,2,28.7,32.575,58,15.0013,80
2012-06-12 00:00:00,2,0,1,2,28.7,32.575,58,15.0013,28
2012-06-12 01:00:00,2,0,1,2,27.88,31.82,65,11.0014,16
2012-06-12 02:00:00,2,0,1,2,27.88,31.82,65,12.998,6
2012-06-12 03:00:00,2,0,1,2,27.06,31.06,69,16.9979,12
2012-06-12 04:00:00,2,0,1,3,24.6,27.275,88,11.0014,4
2012-06-12 05:00:00,2,0,1,3,24.6,27.275,88,8.9981,29
2012-06-12 06:00:00,2,0,1,2,24.6,27.275,88,8.9981,136
2012-06-12 07:00:00,2,0,1,3,25.42,28.03,88,16.9979,303
2012-06-12 08:00:00,2,0,1,2,25.42,28.03,88,15.0013,613
2012-06-12 09:00:00,2,0,1,2,26.24,28.79,89,19.0012,285
2012-06-12 10:00:00,2,0,1,3,26.24,28.79,89,19.0012,125
2012-06-12 11:00:00,2,0,1,3,27.06,30.305,83,23.9994,65
2012-06-12 12:00:00,2,0,1,3,27.06,30.305,83,16.9979,95
2012-06-12 13:00:00,2,0,1,3,27.06,30.305,83,12.998,59
2012-06-12 14:00:00,2,0,1,3,26.24,28.79,89,16.9979,60
2012-06-12 15:00:00,2,0,1,3,27.06,29.545,89,12.998,116
2012-06-12 16:00:00,2,0,1,2,27.06,29.545,89,19.0012,239
2012-06-12 17:00:00,2,0,1,2,27.06,29.545,89,19.0012,681
2012-06-12 18:00:00,2,0,1,1,27.88,31.82,83,12.998,653
2012-06-12 19:00:00,2,0,1,1,27.88,31.82,83,12.998,491
2012-06-12 20:00:00,2,0,1,1,27.88,31.82,83,12.998,386
2012-06-12 21:00:00,2,0,1,1,27.88,31.82,83,7.0015,274
2012-06-12 22:00:00,2,0,1,1,27.06,29.545,94,7.0015,207
2012-06-12 23:00:00,2,0,1,3,27.06,29.545,94,15.0013,89
2012-06-13 00:00:00,2,0,1,2,27.06,29.545,94,12.998,34
2012-06-13 01:00:00,2,0,1,1,26.24,29.545,78,0.0,28
2012-06-13 02:00:00,2,0,1,1,25.42,28.79,83,8.9981,4
2012-06-13 03:00:00,2,0,1,1,25.42,28.79,83,12.998,8
2012-06-13 04:00:00,2,0,1,1,24.6,28.03,83,8.9981,10
2012-06-13 05:00:00,2,0,1,1,24.6,28.03,83,12.998,40
2012-06-13 06:00:00,2,0,1,1,24.6,28.03,83,15.0013,194
2012-06-13 07:00:00,2,0,1,1,24.6,28.03,83,19.9995,505
2012-06-13 08:00:00,2,0,1,2,25.42,29.545,73,35.0008,713
2012-06-13 09:00:00,2,0,1,2,26.24,30.305,69,39.0007,352
2012-06-13 10:00:00,2,0,1,2,26.24,30.305,65,27.9993,198
2012-06-13 11:00:00,2,0,1,2,27.06,31.06,54,30.0026,246
2012-06-13 12:00:00,2,0,1,2,27.88,31.82,44,27.9993,334
2012-06-13 13:00:00,2,0,1,2,28.7,31.82,45,26.0027,255
2012-06-13 14:00:00,2,0,1,2,29.52,32.575,37,27.9993,320
2012-06-13 15:00:00,2,0,1,1,29.52,32.575,32,32.9975,281
2012-06-13 16:00:00,2,0,1,1,29.52,32.575,30,32.9975,392
2012-06-13 17:00:00,2,0,1,1,29.52,32.575,32,32.9975,857
2012-06-13 18:00:00,2,0,1,1,29.52,32.575,32,30.0026,744
2012-06-13 19:00:00,2,0,1,1,28.7,31.82,34,26.0027,671
2012-06-13 20:00:00,2,0,1,1,27.88,31.82,36,27.9993,448
2012-06-13 21:00:00,2,0,1,1,26.24,31.06,44,23.9994,396
2012-06-13 22:00:00,2,0,1,1,25.42,31.06,50,19.9995,238
2012-06-13 23:00:00,2,0,1,1,25.42,31.06,50,19.0012,153
2012-06-14 00:00:00,2,0,1,1,24.6,31.06,53,19.9995,48
2012-06-14 01:00:00,2,0,1,1,24.6,31.06,56,15.0013,21
2012-06-14 02:00:00,2,0,1,2,25.42,31.06,53,16.9979,9
2012-06-14 03:00:00,2,0,1,2,25.42,31.06,53,19.0012,5
2012-06-14 04:00:00,2,0,1,2,24.6,31.06,56,16.9979,6
2012-06-14 05:00:00,2,0,1,2,24.6,31.06,56,16.9979,40
2012-06-14 06:00:00,2,0,1,1,23.78,27.275,60,19.0012,181
2012-06-14 07:00:00,2,0,1,1,24.6,30.305,60,19.0012,506
2012-06-14 08:00:00,2,0,1,1,24.6,30.305,64,22.0028,719
2012-06-14 09:00:00,2,0,1,1,25.42,30.305,61,15.0013,357
2012-06-14 10:00:00,2,0,1,1,26.24,30.305,65,27.9993,179
2012-06-14 11:00:00,2,0,1,1,27.06,31.06,57,16.9979,228
2012-06-14 12:00:00,2,0,1,2,27.06,31.06,61,15.0013,265
2012-06-14 13:00:00,2,0,1,1,27.88,31.82,57,11.0014,284
2012-06-14 14:00:00,2,0,1,1,28.7,32.575,54,19.0012,298
2012-06-14 15:00:00,2,0,1,1,30.34,33.335,48,19.9995,324
2012-06-14 16:00:00,2,0,1,1,29.52,33.335,51,19.0012,438
2012-06-14 17:00:00,2,0,1,1,29.52,33.335,48,15.0013,867
2012-06-14 18:00:00,2,0,1,1,30.34,33.335,42,12.998,823
2012-06-14 19:00:00,2,0,1,1,28.7,32.575,48,16.9979,579
2012-06-14 20:00:00,2,0,1,1,27.06,31.06,65,16.9979,435
2012-06-14 21:00:00,2,0,1,1,26.24,30.305,65,11.0014,337
2012-06-14 22:00:00,2,0,1,2,26.24,30.305,65,15.0013,242
2012-06-14 23:00:00,2,0,1,2,25.42,30.305,69,11.0014,172
2012-06-15 00:00:00,2,0,1,1,24.6,29.545,73,11.0014,94
2012-06-15 01:00:00,2,0,1,1,23.78,27.275,78,12.998,51
2012-06-15 02:00:00,2,0,1,1,22.96,26.515,83,7.0015,15
2012-06-15 03:00:00,2,0,1,1,22.96,26.515,83,11.0014,5
2012-06-15 04:00:00,2,0,1,1,22.96,26.515,83,11.0014,14
2012-06-15 05:00:00,2,0,1,1,22.14,25.76,88,7.0015,33
2012-06-15 06:00:00,2,0,1,1,22.14,25.76,83,8.9981,151
2012-06-15 07:00:00,2,0,1,1,22.96,26.515,83,11.0014,430
2012-06-15 08:00:00,2,0,1,1,24.6,29.545,69,11.0014,653
2012-06-15 09:00:00,2,0,1,1,25.42,30.305,65,11.0014,366
2012-06-15 10:00:00,2,0,1,1,26.24,31.06,57,11.0014,216
2012-06-15 11:00:00,2,0,1,1,27.06,31.06,50,12.998,286
2012-06-15 12:00:00,2,0,1,1,28.7,31.82,45,11.0014,403
2012-06-15 13:00:00,2,0,1,1,28.7,31.82,42,16.9979,393
2012-06-15 14:00:00,2,0,1,1,29.52,32.575,39,12.998,376
2012-06-15 15:00:00,2,0,1,1,29.52,32.575,39,12.998,377
2012-06-15 16:00:00,2,0,1,1,29.52,32.575,37,12.998,558
2012-06-15 17:00:00,2,0,1,1,30.34,32.575,37,19.0012,823
2012-06-15 18:00:00,2,0,1,1,29.52,32.575,39,15.0013,693
2012-06-15 19:00:00,2,0,1,1,28.7,31.82,42,11.0014,467
2012-06-15 20:00:00,2,0,1,1,27.88,31.82,44,12.998,385
2012-06-15 21:00:00,2,0,1,1,27.06,31.06,50,7.0015,333
2012-06-15 22:00:00,2,0,1,1,26.24,31.06,53,8.9981,321
2012-06-15 23:00:00,2,0,1,1,25.42,31.06,53,16.9979,222
2012-06-16 00:00:00,2,0,0,1,23.78,27.275,56,8.9981,137
2012-06-16 01:00:00,2,0,0,1,22.96,26.515,56,0.0,95
2012-06-16 02:00:00,2,0,0,1,23.78,27.275,53,0.0,67
2012-06-16 03:00:00,2,0,0,1,22.96,26.515,60,6.0032,27
2012-06-16 04:00:00,2,0,0,1,22.14,25.76,68,8.9981,8
2012-06-16 05:00:00,2,0,0,1,22.14,25.76,68,7.0015,23
2012-06-16 06:00:00,2,0,0,1,22.14,25.76,68,12.998,47
2012-06-16 07:00:00,2,0,0,1,22.14,25.76,68,12.998,78
2012-06-16 08:00:00,2,0,0,1,23.78,27.275,64,11.0014,204
2012-06-16 09:00:00,2,0,0,1,24.6,30.305,60,6.0032,367
2012-06-16 10:00:00,2,0,0,1,26.24,31.06,47,12.998,435
2012-06-16 11:00:00,2,0,0,1,27.06,31.06,39,11.0014,566
2012-06-16 12:00:00,2,0,0,1,27.88,31.82,41,7.0015,603
2012-06-16 13:00:00,2,0,0,1,29.52,32.575,34,11.0014,617
2012-06-16 14:00:00,2,0,0,1,29.52,32.575,37,15.0013,573
2012-06-16 15:00:00,2,0,0,1,30.34,32.575,35,16.9979,583
2012-06-16 16:00:00,2,0,0,2,29.52,32.575,37,7.0015,542
2012-06-16 17:00:00,2,0,0,2,29.52,32.575,37,16.9979,593
2012-06-16 18:00:00,2,0,0,2,29.52,32.575,37,15.0013,571
2012-06-16 19:00:00,2,0,0,2,28.7,31.82,42,12.998,461
2012-06-16 20:00:00,2,0,0,2,27.06,31.06,47,12.998,352
2012-06-16 21:00:00,2,0,0,2,26.24,31.06,50,15.0013,290
2012-06-16 22:00:00,2,0,0,1,25.42,31.06,53,19.9995,280
2012-06-16 23:00:00,2,0,0,1,24.6,31.06,53,19.9995,183
2012-06-17 00:00:00,2,0,0,1,22.96,26.515,56,8.9981,148
2012-06-17 01:00:00,2,0,0,1,22.96,26.515,60,11.0014,88
2012-06-17 02:00:00,2,0,0,1,22.96,26.515,56,6.0032,74
2012-06-17 03:00:00,2,0,0,1,22.14,25.76,64,7.0015,28
2012-06-17 04:00:00,2,0,0,1,22.14,25.76,64,6.0032,18
2012-06-17 05:00:00,2,0,0,1,22.14,25.76,68,8.9981,17
2012-06-17 06:00:00,2,0,0,1,21.32,25.0,72,7.0015,23
2012-06-17 07:00:00,2,0,0,1,21.32,25.0,72,6.0032,48
2012-06-17 08:00:00,2,0,0,1,22.96,26.515,68,16.9979,119
2012-06-17 09:00:00,2,0,0,1,22.96,26.515,68,11.0014,274
2012-06-17 10:00:00,2,0,0,1,23.78,27.275,64,0.0,436
2012-06-17 11:00:00,2,0,0,1,25.42,31.06,57,7.0015,546
2012-06-17 12:00:00,2,0,0,1,25.42,31.06,57,0.0,615
2012-06-17 13:00:00,2,0,0,1,26.24,31.06,53,11.0014,614
2012-06-17 14:00:00,2,0,0,1,26.24,31.06,53,0.0,582
2012-06-17 15:00:00,2,0,0,1,27.06,31.06,50,15.0013,463
2012-06-17 16:00:00,2,0,0,1,27.06,31.06,54,19.9995,580
2012-06-17 17:00:00,2,0,0,1,26.24,31.06,57,15.0013,593
2012-06-17 18:00:00,2,0,0,1,26.24,31.06,53,12.998,513
2012-06-17 19:00:00,2,0,0,1,26.24,31.06,53,11.0014,390
2012-06-17 20:00:00,2,0,0,1,25.42,31.06,57,12.998,302
2012-06-17 21:00:00,2,0,0,1,25.42,31.06,57,12.998,246
2012-06-17 22:00:00,2,0,0,1,24.6,30.305,60,12.998,153
2012-06-17 23:00:00,2,0,0,1,23.78,27.275,64,12.998,108
2012-06-18 00:00:00,2,0,1,1,22.96,26.515,73,16.9979,40
2012-06-18 01:00:00,2,0,1,1,22.14,25.76,77,15.0013,14
2012-06-18 02:00:00,2,0,1,1,22.14,25.76,77,15.0013,9
2012-06-18 03:00:00,2,0,1,2,21.32,25.0,83,15.0013,4
2012-06-18 04:00:00,2,0,1,2,22.14,25.76,77,12.998,9
2012-06-18 05:00:00,2,0,1,3,21.32,25.0,83,8.9981,23
2012-06-18 06:00:00,2,0,1,3,21.32,25.0,88,8.9981,37
2012-06-18 07:00:00,2,0,1,3,21.32,25.0,94,15.0013,145
2012-06-18 08:00:00,2,0,1,2,22.14,25.76,83,12.998,474
2012-06-18 09:00:00,2,0,1,2,22.14,25.76,83,15.0013,250
2012-06-18 10:00:00,2,0,1,3,22.14,25.76,88,7.0015,91
2012-06-18 11:00:00,2,0,1,2,22.14,25.76,88,11.0014,121
2012-06-18 12:00:00,2,0,1,3,22.96,26.515,78,8.9981,168
2012-06-18 13:00:00,2,0,1,2,23.78,27.275,73,8.9981,225
2012-06-18 14:00:00,2,0,1,2,23.78,27.275,68,12.998,219
2012-06-18 15:00:00,2,0,1,2,24.6,29.545,69,12.998,237
2012-06-18 16:00:00,2,0,1,2,24.6,29.545,73,12.998,332
2012-06-18 17:00:00,2,0,1,2,24.6,29.545,73,12.998,723
2012-06-18 18:00:00,2,0,1,2,25.42,30.305,69,11.0014,642
2012-06-18 19:00:00,2,0,1,2,25.42,29.545,73,6.0032,463
2012-06-18 20:00:00,2,0,1,2,25.42,29.545,73,8.9981,362
2012-06-18 21:00:00,2,0,1,2,25.42,29.545,73,7.0015,273
2012-06-18 22:00:00,2,0,1,2,25.42,29.545,73,11.0014,164
2012-06-18 23:00:00,2,0,1,3,24.6,28.79,78,12.998,74
2012-06-19 00:00:00,2,0,1,2,24.6,28.79,78,11.0014,35
2012-06-19 01:00:00,2,0,1,2,24.6,28.79,78,11.0014,14
2012-06-19 02:00:00,2,0,1,2,24.6,28.79,78,8.9981,15
2012-06-19 03:00:00,2,0,1,2,24.6,28.79,78,7.0015,8
2012-06-19 04:00:00,2,0,1,2,24.6,28.79,78,8.9981,10
2012-06-19 05:00:00,2,0,1,2,24.6,28.79,78,12.998,37
2012-06-19 06:00:00,2,0,1,2,24.6,28.79,78,7.0015,161
2012-06-19 07:00:00,2,0,1,2,24.6,28.79,78,8.9981,480
2012-06-19 08:00:00,2,0,1,2,24.6,28.79,78,11.0014,673
2012-06-19 09:00:00,2,0,1,1,26.24,30.305,73,6.0032,328
2012-06-19 10:00:00,2,0,1,1,26.24,30.305,73,6.0032,180
2012-06-19 11:00:00,2,0,1,1,27.06,31.06,69,8.9981,230
2012-06-19 12:00:00,2,0,1,1,28.7,32.575,65,6.0032,292
2012-06-19 13:00:00,2,0,1,1,30.34,34.09,58,8.9981,272
2012-06-19 14:00:00,2,0,1,1,31.16,35.605,58,7.0015,227
2012-06-19 15:00:00,2,0,1,1,31.98,37.12,59,11.0014,259
2012-06-19 16:00:00,2,0,1,1,32.8,37.88,55,15.0013,334
2012-06-19 17:00:00,2,0,1,1,32.8,37.88,55,12.998,811
2012-06-19 18:00:00,2,0,1,1,32.8,37.88,55,11.0014,795
2012-06-19 19:00:00,2,0,1,1,32.8,38.635,59,15.0013,514
2012-06-19 20:00:00,2,0,1,1,32.8,37.88,55,16.9979,458
2012-06-19 21:00:00,2,0,1,1,31.16,35.605,62,11.0014,276
2012-06-19 22:00:00,2,0,1,1,29.52,34.85,79,6.0032,291
2012-06-19 23:00:00,2,0,1,1,29.52,34.85,79,8.9981,125
2012-07-01 00:00:00,3,0,0,1,31.16,36.365,66,0.0,149
2012-07-01 01:00:00,3,0,0,1,30.34,34.85,70,8.9981,93
2012-07-01 02:00:00,3,0,0,1,29.52,34.85,74,6.0032,90
2012-07-01 03:00:00,3,0,0,1,29.52,35.605,84,8.9981,33
2012-07-01 04:00:00,3,0,0,1,28.7,33.335,79,12.998,4
2012-07-01 05:00:00,3,0,0,1,27.88,31.82,79,7.0015,10
2012-07-01 06:00:00,3,0,0,1,28.7,33.335,79,6.0032,27
2012-07-01 07:00:00,3,0,0,1,30.34,34.85,70,0.0,50
2012-07-01 08:00:00,3,0,0,1,31.98,37.12,62,7.0015,142
2012-07-01 09:00:00,3,0,0,1,33.62,39.395,56,0.0,219
2012-07-01 10:00:00,3,0,0,1,35.26,39.395,44,19.9995,366
2012-07-01 11:00:00,3,0,0,1,36.08,40.15,39,15.0013,377
2012-07-01 12:00:00,3,0,0,1,36.9,40.91,37,15.0013,433
2012-07-01 13:00:00,3,0,0,1,37.72,41.665,33,16.9979,420
2012-07-01 14:00:00,3,0,0,1,37.72,41.665,33,16.9979,444
2012-07-01 15:00:00,3,0,0,1,36.9,40.91,37,19.0012,345
2012-07-01 16:00:00,3,0,0,1,37.72,41.665,33,19.9995,313
2012-07-01 17:00:00,3,0,0,1,37.72,40.15,26,19.9995,413
2012-07-01 18:00:00,3,0,0,1,36.08,38.635,32,23.9994,370
2012-07-01 19:00:00,3,0,0,1,34.44,37.12,39,8.9981,382
2012-07-01 20:00:00,3,0,0,1,34.44,37.12,39,8.9981,332
2012-07-01 21:00:00,3,0,0,1,34.44,37.12,39,8.9981,258
2012-07-01 22:00:00,3,0,0,1,33.62,37.12,43,8.9981,151
2012-07-01 23:00:00,3,0,0,3,31.98,35.605,52,11.0014,110
2012-07-02 00:00:00,3,0,1,2,31.16,35.605,58,15.0013,43
2012-07-02 01:00:00,3,0,1,2,31.16,35.605,58,12.998,17
2012-07-02 02:00:00,3,0,1,2,30.34,33.335,51,16.9979,15
2012-07-02 03:00:00,3,0,1,2,29.52,33.335,54,27.9993,5
2012-07-02 04:00:00,3,0,1,2,29.52,33.335,54,19.9995,12
2012-07-02 05:00:00,3,0,1,2,29.52,33.335,51,0.0,40
2012-07-02 06:00:00,3,0,1,1,28.7,32.575,58,7.0015,136
2012-07-02 07:00:00,3,0,1,1,30.34,33.335,51,7.0015,398
2012-07-02 08:00:00,3,0,1,1,31.16,34.85,52,12.998,568
2012-07-02 09:00:00,3,0,1,1,31.98,34.85,46,16.9979,295
2012-07-02 10:00:00,3,0,1,1,32.8,36.365,43,16.9979,174
2012-07-02 11:00:00,3,0,1,1,34.44,36.365,28,19.9995,201
2012-07-02 12:00:00,3,0,1,1,34.44,36.365,32,12.998,257
2012-07-02 13:00:00,3,0,1,1,35.26,37.88,34,15.0013,236
2012-07-02 14:00:00,3,0,1,1,35.26,37.88,34,15.0013,230
2012-07-02 15:00:00,3,0,1,1,34.44,37.12,36,12.998,234
2012-07-02 16:00:00,3,0,1,1,34.44,37.12,36,19.0012,365
2012-07-02 17:00:00,3,0,1,1,34.44,36.365,32,8.9981,747
2012-07-02 18:00:00,3,0,1,1,34.44,36.365,32,11.0014,730
2012-07-02 19:00:00,3,0,1,1,31.98,34.85,43,8.9981,581
2012-07-02 20:00:00,3,0,1,1,31.98,34.85,43,8.9981,395
2012-07-02 21:00:00,3,0,1,1,31.16,34.09,45,8.9981,258
2012-07-02 22:00:00,3,0,1,1,30.34,33.335,51,11.0014,188
2012-07-02 23:00:00,3,0,1,1,30.34,33.335,51,7.0015,102
2012-07-03 00:00:00,3,0,1,1,29.52,33.335,54,0.0,53
2012-07-03 01:00:00,3,0,1,1,29.52,33.335,58,0.0,14
2012-07-03 02:00:00,3,0,1,1,29.52,33.335,58,0.0,10
2012-07-03 03:00:00,3,0,1,1,28.7,32.575,65,8.9981,2
2012-07-03 04:00:00,3,0,1,1,27.88,31.82,65,7.0015,6
2012-07-03 05:00:00,3,0,1,1,28.7,32.575,61,0.0,35
2012-07-03 06:00:00,3,0,1,1,28.7,32.575,65,8.9981,154
2012-07-03 07:00:00,3,0,1,1,30.34,34.09,58,0.0,483
2012-07-03 08:00:00,3,0,1,1,30.34,34.09,62,6.0032,646
2012-07-03 09:00:00,3,0,1,1,32.8,37.12,49,11.0014,272
2012-07-03 10:00:00,3,0,1,1,33.62,37.12,43,15.0013,209
2012-07-03 11:00:00,3,0,1,1,35.26,37.88,34,12.998,217
2012-07-03 12:00:00,3,0,1,1,36.08,37.88,28,12.998,272
2012-07-03 13:00:00,3,0,1,1,36.9,38.635,25,8.9981,283
2012-07-03 14:00:00,3,0,1,1,36.9,38.635,25,12.998,310
2012-07-03 15:00:00,3,0,1,2,36.9,38.635,24,0.0,401
2012-07-03 16:00:00,3,0,1,2,36.9,38.635,24,12.998,527
2012-07-03 17:00:00,3,0,1,2,35.26,37.12,30,11.0014,722
2012-07-03 18:00:00,3,0,1,2,35.26,37.12,30,0.0,627
2012-07-03 19:00:00,3,0,1,2,34.44,37.12,36,8.9981,497
2012-07-03 20:00:00,3,0,1,3,31.16,34.85,55,32.9975,376
2012-07-03 21:00:00,3,0,1,2,28.7,32.575,70,19.0012,196
2012-07-03 22:00:00,3,0,1,1,27.88,31.82,79,12.998,177
2012-07-03 23:00:00,3,0,1,1,27.06,30.305,83,0.0,171
2012-07-04 00:00:00,3,1,0,1,27.88,31.82,79,6.0032,159
2012-07-04 01:00:00,3,1,0,1,27.88,31.82,74,0.0,123
2012-07-04 02:00:00,3,1,0,1,27.06,30.305,83,8.9981,93
2012-07-04 03:00:00,3,1,0,1,27.88,31.82,74,12.998,32
2012-07-04 04:00:00,3,1,0,1,27.88,31.82,69,16.9979,16
2012-07-04 05:00:00,3,1,0,1,27.06,31.06,69,0.0,19
2012-07-04 06:00:00,3,1,0,1,27.06,31.06,69,0.0,32
2012-07-04 07:00:00,3,1,0,1,27.88,31.82,65,0.0,72
2012-07-04 08:00:00,3,1,0,1,28.7,32.575,61,7.0015,153
2012-07-04 09:00:00,3,1,0,1,31.16,34.85,52,0.0,293
2012-07-04 10:00:00,3,1,0,1,32.8,36.365,46,0.0,447
2012-07-04 11:00:00,3,1,0,1,33.62,37.88,46,8.9981,485
2012-07-04 12:00:00,3,1,0,1,35.26,39.395,41,15.0013,494
2012-07-04 13:00:00,3,1,0,1,36.9,40.91,35,0.0,499
2012-07-04 14:00:00,3,1,0,1,36.9,40.91,37,11.0014,547
2012-07-04 15:00:00,3,1,0,1,37.72,42.425,35,19.9995,454
2012-07-04 16:00:00,3,1,0,1,37.72,42.425,35,16.9979,389
2012-07-04 17:00:00,3,1,0,1,37.72,42.425,35,19.9995,414
2012-07-04 18:00:00,3,1,0,1,36.9,42.425,42,12.998,430
2012-07-04 19:00:00,3,1,0,1,35.26,40.15,47,15.0013,432
2012-07-04 20:00:00,3,1,0,1,35.26,40.15,47,15.0013,551
2012-07-04 21:00:00,3,1,0,1,34.44,40.15,53,8.9981,584
2012-07-04 22:00:00,3,1,0,1,33.62,39.395,56,15.0013,502
2012-07-04 23:00:00,3,1,0,2,31.98,34.85,43,6.0032,183
